tier,edit_type,edit_detail,ratio,word_a,freq_a,example_a,word_b,freq_b,example_b,decision,preferred_form,notes
auto,substitution,g/l,73.0,goli,3,Olemwa ni kungira goli.,loli,219,Ndodo rako radima kuka loli,,,
auto,substitution,a/u,43.4,kafuma,5,kafuma nakio kusewuye aha,kufuma,217,Napoilwa ni kufuma shighadi ya izanga,,,
review,substitution,w/m,1.3,mana,123,Msinde mana.,wana,97,Wana wawecheza kiwachenyi,,,
auto,substitution,e/a,14.6,idima,14,Ihi ndege idima kuduka wandu.,idime,205,Idime ni ituku ja njumwa,,,
auto,indel,i,15.8,dime,13,Vua yanya dime ghadi,idime,205,Idime ni ituku ja njumwa,,,
review,substitution,k/d,1.2,w'ada,120,W'adaw'ida w'ada poilwa ni chai,w'aka,97,W'aka w'eka na ghawo.,,,
review,substitution,h/w,9.8,aha,197,Ini aha nakoja kukaia moyo.,awa,20,Awa wiwae widima kupata.,,,
review,substitution,r/y,1.6,iro,83,Nichaamumanyisha iro maza.,iyo,133,Igho jiko moyo na iyo mbari ya wueli.,,,
auto,indel,e,20.5,idime,205,Idime ni ituku ja njumwa,idimee,10,Idimee w'edew'wadwa w'ikilogha gii.,,,
review,substitution,z/n,1.3,mana,123,Msinde mana.,maza,92,Ini ni mshomi wa maza ra sayansi,,,
auto,indel,h,14.2,sejhi,14,"Namanya nikokoni, w'andu w'amba w'aw'ona sejhi sipitali ralemwa kutesia w'akongo",seji,199,Kunda jirani wako seji kujikunde,,,
review,substitution,l/j,2.6,kuja,59,Familia yapo yadapoilwa kuja andwamweri kila jioni,kula,153,Nyonyi ridima kusafiri kula,,,
auto,substitution,e/o,12.2,hae,16,Hae hae,hao,195,Kio ichi chose kuendaa hao?,,,
review,indel,g,1.1,agho,109,Maw'iw'i agho.,aho,101,Aho niko kuchaadima kutala.,,,
review,indel,y,2.5,mao,148,Lukundo lwa mao ni lwa kipekee,mayo,59,Wele mayo waenda hao namulola nikamsowa idime.,,,
review,indel,a,5.1,maka,34,Nazoe kukora maka,mka,173,Mka oko na kwaw'o.,,,
review,substitution,o/i,1.2,ichi,94,Nalomba kunitesie na chaghu ichi,icho,112,Nasowie dilo kufuma icho.,,,
auto,substitution,e/o,33.3,nguw'e,6,Ozoya kufugha nguw'e.,nguw'o,200,Wauza Nguw'o,,,
auto,indel,j,12.7,ela,190,Ela w'ose w'eelaghaya.,jela,15,Seji iw'onekagha iji ikosa ubonyere wadima kufungwa jela miaka misanu.,,,
auto,substitution,h/n,24.6,aha,197,Ini aha nakoja kukaia moyo.,ana,8,Maghi ana ghachika.,,,
auto,substitution,h/m,24.6,aha,197,Ini aha nakoja kukaia moyo.,ama,8,Wele idime se kwaendie njumonyi ama kwasinda nyumbenyi.,,,
auto,substitution,o/e,12.7,ela,190,Ela w'ose w'eelaghaya.,ola,15,Ola sikirenyi.,,,
review,indel,b,6.8,nyuma,26,Niko nyuma ya miaka midadu ngajoka.,nyumba,178,Nyumba yapo yeka kavui na moda,,,
review,indel,c,1.2,ichi,94,Nalomba kunitesie na chaghu ichi,ihi,109,Mruke ni ghwa ighu nadime ihi,,,
review,indel,',2.7,w'ose,148,W'ose w'izamilwagha ni ini w'eekunda kufwa.,wose,55,Wusafiri ghwa wandu wose ni chia ipoiye yesafiri,,,
auto,substitution,h/k,32.8,aha,197,Ini aha nakoja kukaia moyo.,aka,6,Aka oko mkongo sana.,,,
review,substitution,r/j,1.4,ijo,119,Ituku ijo.,iro,83,Nichaamumanyisha iro maza.,,,
review,substitution,l/k,3.6,kii,157,Nikuneke kii awai.,lii,44,Kucha lii na weke wawa wapo niwiwone?,,,
review,substitution,m/n,2.8,mao,148,Lukundo lwa mao ni lwa kipekee,nao,53,Nao jesu ukawizera wanughi wake.,,,
auto,indel,r,65.7,aha,197,Ini aha nakoja kukaia moyo.,raha,3,Idime ni ya raha na kuseka.,,,
review,substitution,y/w,1.9,wadima,68,"Kusakeobua, wadima kukaia moyo.",yadima,132,Kazi ya ikwanyiko yadima kuka ipoiye zaidi,,,
auto,indel,c,48.8,chao,4,Chao ichi cheko na malagho ghipoie.,hao,195,Kio ichi chose kuendaa hao?,,,
auto,substitution,z/s,23.8,isanga,190,Wutamaduni ghwa isanga jedu ni wuzuri,izanga,8,Napoilwa ni kufuma shighadi ya izanga,,,
auto,substitution,w/p,15.4,wapo,185,Mwatulituli wapo wawepata shida ya mtandao,wawo,12,Waka wawo.,,,
review,substitution,o/i,3.9,kii,157,Nikuneke kii awai.,kio,40,Kio ichi chose kuendaa hao?,,,
auto,indel,n,12.1,sea,15,Sea kidombo aha,sena,181,Kuasefo ngolo tima sena,,,
review,indel,h,2.4,ata,58,"Ghenda ata kwake,oka andenyi nyumbeni",hata,138,Midi riseko hata kiju ndechikaa.,,,
auto,indel,l,16.8,lwapo,11,Na jingi sikunekagha lumbo lwapo.,wapo,185,Mwatulituli wapo wawepata shida ya mtandao,,,
review,substitution,e/o,1.4,wake,114,Mumi wake ni kitoi.,wako,81,Kunda jirani wako seji kujikunde,,,
auto,substitution,l/s,38.0,ilanga,5,Ilanga jha choka,isanga,190,Wutamaduni ghwa isanga jedu ni wuzuri,,,
auto,substitution,i/e,12.9,sena,181,Kuasefo ngolo tima sena,sina,14,Sina wuya ghungi,,,
review,substitution,i/u,8.3,skuli,21,Nawaenja mwana skuli ngelo ra saa ikenda uwu.,skulu,174,Wnake wefwana kuenda skulu,,,
auto,indel,s,47.5,ela,190,Ela w'ose w'eelaghaya.,sela,4,Diendagha sela kireti andwamweri na mwawu.,,,
auto,substitution,l/a,12.8,maisha,179,Familia ni muhimu katika maisha ghapo,mlisha,14,Mlisha wapo.,,,
review,indel,u,9.7,skulu,174,Wnake wefwana kuenda skulu,sukulu,18,Kakaia sukulu kusebonye ikosa jingi,,,
auto,substitution,p/r,26.4,wapo,185,Mwatulituli wapo wawepata shida ya mtandao,waro,7,Pusi otoroka mndu waro.,,,
review,substitution,a/u,1.3,agho,109,Maw'iw'i agho.,ugho,81,Ugho ni w'ukelu.,,,
review,indel,o,2.7,moni,51,Mndu uamue moni ichi uchaja.,omoni,137,Ngelo yeghala ni omoni okirieghe.,,,
review,substitution,i/p,1.0,miaka,93,Karne ni miaka ighana jimweri,mpaka,95,Nawona mundu wakimbia kufuma voi mpaka Mwatate usehoreshere anduangi,,,
review,substitution,o/u,1.1,oko,88,Mlungu oko moyo.,uko,99,Mwanafunzi upoiye ni uja uko na tabia ripoiye na ishima ja hali ya ighu,,,
review,substitution,j/r,1.6,iji,114,Iji w'aw'onyera lubando uchaainjwa.,iri,72,Ola kurighore maza iri.,,,
review,substitution,u/o,1.3,ugho,81,Ugho ni w'ukelu.,ughu,105,Mzi ughu ghoko na skulu nyinyi,,,
review,indel,u,3.5,uhu,144,Uhu orekoghe uniereshere udehamishwa.,uhuu,41,Uhuu mndu oka na kazi ipoie.,,,
review,indel,h,5.6,kihi,28,Daw'ida mwaw'aa kihi?,kii,157,Nikuneke kii awai.,,,
auto,substitution,l/n,45.2,sela,4,Diendagha sela kireti andwamweri na mwawu.,sena,181,Kuasefo ngolo tima sena,,,
review,substitution,l/a,8.2,awa,20,Awa wiwae widima kupata.,lwa,164,Nadima kusikira lwaka lwa ndege,,,
auto,substitution,y/n,60.3,sena,181,Kuasefo ngolo tima sena,seya,3,Seya kidombo,,,
review,indel,k,2.1,kuja,59,Familia yapo yadapoilwa kuja andwamweri kila jioni,uja,124,Mwanafunzi upoiye ni uja uko na tabia ripoiye na ishima ja hali ya ighu,,,
review,indel,h,2.6,mbaa,132,Lukundo ni nguvu mbaa,mbaha,51,Charo cha moda mbaha nichesisimua,,,
review,substitution,b/z,3.8,mburi,145,Kochokocho ra mburi.,mzuri,38,Mzuri usaghulo ni Mlungu.,,,
review,substitution,j/s,1.7,iji,114,Iji w'aw'onyera lubando uchaainjwa.,isi,69,Isi ni raiya wa dunia ihi,,,
review,substitution,a/u,3.8,mbari,38,Igho jiko moyo na iyo mbari ya wueli.,mburi,145,Kochokocho ra mburi.,,,
auto,indel,r,59.7,maisha,179,Familia ni muhimu katika maisha ghapo,marisha,3,Wada marisha marinda,,,
review,substitution,s/v,9.1,sana,164,Safari yedu yesafiri kuenda mbugenyi yekoghe yesisimua sana,vana,18,Vana vakongodwa,,,
review,indel,b,6.5,agha,157,Agha ni matuku gha kutua mbai.,bagha,24,Ini ne Mkatoliki nawelindiliwa ni bagha ya Kristo.,,,
auto,indel,i,24.9,sikulu,7,Daw'iaenda sikulu.,skulu,174,Wnake wefwana kuenda skulu,,,
review,substitution,h/r,1.5,ihi,109,Mruke ni ghwa ighu nadime ihi,iri,72,Ola kurighore maza iri.,,,
review,substitution,w/y,1.7,wake,114,Mumi wake ni kitoi.,yake,67,Kila mndu woko na miri na asili yake,,,
auto,indel,r,11.0,oho,165,Ni oho mngara wapo.,roho,15,Ndouelelo ni maana ya ilagho Roho wa Kuela.,,,
review,substitution,r/w,1.7,rake,66,Mbenge rake rachikanya.,wake,114,Mumi wake ni kitoi.,,,
auto,substitution,m/a,28.8,aka,6,Aka oko mkongo sana.,mka,173,Mka oko na kwaw'o.,,,
review,substitution,p/w,1.1,mpaka,95,Nawona mundu wakimbia kufuma voi mpaka Mwatate usehoreshere anduangi,mwaka,84,Mwaka mbishi ni nafasi yezoya wuwishi,,,
review,indel,p,7.5,agha,157,Agha ni matuku gha kutua mbai.,pagha,21,Mbvua yake yawerucha pagha/ Msanga mbua,,,
review,indel,g,2.7,w'engi,130,Ngera ni angu lukundo lwa w'engi losia,w'eni,48,W'eni mwana mkelie inyo.,,,
review,substitution,h/s,1.6,ihi,109,Mruke ni ghwa ighu nadime ihi,isi,69,Isi ni raiya wa dunia ihi,,,
auto,substitution,a/i,11.7,sana,164,Safari yedu yesafiri kuenda mbugenyi yekoghe yesisimua sana,sina,14,Sina wuya ghungi,,,
auto,indel,u,43.2,mka,173,Mka oko na kwaw'o.,muka,4,Saa muka uko na kifu.,,,
review,substitution,r/k,2.4,mkongo,52,Ukakakongoma kumanye waw'uya mkongo.,mrongo,125,Africa yeka na mazanga mrongo isanu na inya,,,
auto,substitution,s/k,12.6,kana,13,Nalomba kunidumie aghaje magome gheenda whughangenyi nakunda nifume aha kiramka kana.,sana,164,Safari yedu yesafiri kuenda mbugenyi yekoghe yesisimua sana,,,
review,substitution,i/w,1.1,miaka,93,Karne ni miaka ighana jimweri,mwaka,84,Mwaka mbishi ni nafasi yezoya wuwishi,,,
review,substitution,y/r,1.1,rapo,85,Nguwo rapo rachafuka,yapo,92,Nyumba yapo yeka kavui na moda,,,
auto,indel,o,57.7,mka,173,Mka oko na kwaw'o.,moka,3,Nambe moka w'akelu huw'u!,,,
auto,indel,a,13.7,saana,12,Wusalama gha barabarenyi ni muhimu saana,sana,164,Safari yedu yesafiri kuenda mbugenyi yekoghe yesisimua sana,,,
auto,substitution,s/b,13.7,bana,12,Neka na wada bana,sana,164,Safari yedu yesafiri kuenda mbugenyi yekoghe yesisimua sana,,,
auto,substitution,d/k,57.7,mda,3,Iri nyonyi raweenda mda mlacha.,mka,173,Mka oko na kwaw'o.,,,
review,indel,',3.1,m'baa,43,Mlodi m'baa ukasigharika ngomenyi kwa mzuri.,mbaa,132,Lukundo ni nguvu mbaa,,,
review,substitution,a/o,2.4,moda,51,Nyumba yapo yeka kavui na moda,modo,124,Ngelo ra mruke ni ra modo saana,,,
review,substitution,d/k,8.7,dii,18,Vua esindanya dii.,kii,157,Nikuneke kii awai.,,,
review,substitution,m/h,4.6,uhu,144,Uhu orekoghe uniereshere udehamishwa.,umu,31,"Kuagha sere ni ijukumu ja kila umu ,mbaa na hata mtini.",,,
auto,indel,u,16.4,lwa,164,Nadima kusikira lwaka lwa ndege,lwau,10,Lwau lowukawuka ndelisowa chogha.,,,
review,substitution,u/o,5.0,mbori,29,Mbori raaw'uya vindo vapo.,mburi,145,Kochokocho ra mburi.,,,
review,indel,',2.3,w'ada,120,W'adaw'ida w'ada poilwa ni chai,wada,53,Da dibonyaa wada.,,,
review,substitution,r/v,1.8,rose,112,Nyonyi rose ra mbeonyi nariichi.,vose,61,Dichatesia vipughi venyu vose.,,,
review,substitution,j/d,2.3,w'ada,120,W'adaw'ida w'ada poilwa ni chai,w'aja,53,Paulo na w'aja w'adumi w'azima.,,,
auto,indel,s,20.5,ana,8,Maghi ana ghachika.,sana,164,Safari yedu yesafiri kuenda mbugenyi yekoghe yesisimua sana,,,
review,indel,n,3.5,inyo,38,Seremmanyireghe inyo.,iyo,133,Igho jiko moyo na iyo mbari ya wueli.,,,
auto,substitution,c/o,27.5,cho,6,Cho dije dadeka mswara na mnavu.,oho,165,Ni oho mngara wapo.,,,
review,substitution,d/z,5.6,mdinyi,26,Wavavirika/Washoghonoka ukisarigha mdinyi,mzinyi,145,Ndekuna anduangi kupoiye sa mzinyi,,,
auto,substitution,g/o,27.5,gho,6,Ihii nyumba eko na wulalo gho horesha.,oho,165,Ni oho mngara wapo.,,,
review,substitution,l/r,8.5,kula,153,Nyonyi ridima kusafiri kula,kura,18,Kuseliwe kura kofia ya wusalama,,,
auto,substitution,u/o,27.5,oho,165,Ni oho mngara wapo.,uho,6,Ni'ini narughua uho mnyango.,,,
auto,substitution,e/a,27.3,ngera,164,Ni ncha ngera walisha wilishagha nyamandu tofauti tofauti,ngere,6,Nashinika ngere nidimagha kuogha vuonyi.,,,
review,substitution,o/a,3.5,mbaa,132,Lukundo ni nguvu mbaa,mboa,38,Kuende mboa mboa,,,
auto,substitution,s/n,32.8,sana,164,Safari yedu yesafiri kuenda mbugenyi yekoghe yesisimua sana,sasa,5,Sasa vindo vakaiya vitini ndeviwekata wandu.,,,
review,substitution,i/u,2.8,ija,45,Skulu ija yeaghwa kavui na moda,uja,124,Mwanafunzi upoiye ni uja uko na tabia ripoiye na ishima ja hali ya ighu,,,
auto,indel,a,41.0,sana,164,Safari yedu yesafiri kuenda mbugenyi yekoghe yesisimua sana,sanaa,4,Sanaa ni chia yejieleza,,,
review,indel,i,1.8,mdi,60,Mdi ghwadamanyika kwa matunda gharo.,midi,108,Midi idareda vua.,,,
review,substitution,a/e,1.4,w'aka,97,W'aka w'eka na ghawo.,w'eka,71,W'andu w'eka na w'uya mzima mzima.,,,
auto,substitution,l/g,41.0,gwa,4,Mchezo gwa moira ghwa mindi ghwmanyikie,lwa,164,Nadima kusikira lwaka lwa ndege,,,
review,indel,i,1.9,ihi,109,Mruke ni ghwa ighu nadime ihi,ihii,58,Ihii kalamu eko na wino ghupoie.,,,
review,substitution,r/w,2.0,rose,112,Nyonyi rose ra mbeonyi nariichi.,wose,55,Wusafiri ghwa wandu wose ni chia ipoiye yesafiri,,,
auto,substitution,l/o,54.7,lwa,164,Nadima kusikira lwaka lwa ndege,owa,3,Chienyi kwake owa midi kufuma Wuimgereza,,,
auto,substitution,l/r,54.7,lwa,164,Nadima kusikira lwaka lwa ndege,rwa,3,Rwa nguwo ra ishima,,,
review,indel,g,2.9,mana,123,Msinde mana.,manga,43,Manga wa kiju.,,,
auto,indel,w,12.8,kula,153,Nyonyi ridima kusafiri kula,kulwa,12,Niki chishekeriagha w'andu kulwa?,,,
review,indel,s,2.1,w'ai,53,W'ai w'adadu w'aghenda mbuw'enyi kuw'waya mbogha,w'asi,112,Ilombi jelomba w'utesia ngelo kwapata w'asi.,,,
review,indel,h,3.0,uja,124,Mwanafunzi upoiye ni uja uko na tabia ripoiye na ishima ja hali ya ighu,ujha,41,Ujha ni m'bori,,,
review,substitution,i/o,1.8,niko,105,Seji niko mkosi.,noko,60,Msakeghada sa w'ana w'a noko.,,,
auto,substitution,k/f,19.6,fii,8,Olua fii sa kira.,kii,157,Nikuneke kii awai.,,,
review,indel,k,1.2,koko,76,Kunoneka koko aghadi.,oko,88,Mlungu oko moyo.,,,
review,substitution,l/m,2.2,kala,113,Sere yake idadua kwa kala na kala.,kama,51,Nawenda kama Ng'ombe,,,
auto,substitution,l/k,13.9,kuka,11,Deko na bahati kuka na afya ipoiye,kula,153,Nyonyi ridima kusafiri kula,,,
auto,substitution,o/a,22.4,agha,157,Agha ni matuku gha kutua mbai.,ogha,7,Kaenda Mombasa na kwende baharinyi kwa ogha na machi gha chumbi,,,
review,substitution,i/e,1.3,eri,92,Wandu wamu wadakaiya nyumbenyi rawo eri kuepuka hali rizamie ra hewa,iri,72,Ola kurighore maza iri.,,,
review,substitution,a/o,2.6,ija,45,Skulu ija yeaghwa kavui na moda,ijo,119,Ituku ijo.,,,
review,substitution,u/a,3.1,aja,40,Neshomea skulu aja____,uja,124,Mwanafunzi upoiye ni uja uko na tabia ripoiye na ishima ja hali ya ighu,,,
review,substitution,k/y,4.3,iko,31,Chovu mbaa yawesela msidunyi iko na wana wake wadadu,iyo,133,Igho jiko moyo na iyo mbari ya wueli.,,,
auto,indel,i,26.2,agha,157,Agha ni matuku gha kutua mbai.,aghia,6,Aghia irughudia.,,,
auto,indel,e,15.3,kuela,10,Idime ni ituku jipoiye ja iruwa na ndoo kuela kabisa,kula,153,Nyonyi ridima kusafiri kula,,,
auto,substitution,a/i,19.4,ndigha,8,"Dedimeghe kuwona shimba, chovu, ndigha katika mazingira ghawo",ndighi,155,Kusekebonya iriso na mndu otumia ndighi.,,,
auto,indel,b,10.6,mao,148,Lukundo lwa mao ni lwa kipekee,mbao,14,Kuseide mbao kima,,,
auto,indel,o,39.2,agha,157,Agha ni matuku gha kutua mbai.,oagha,4,Oagha nyumba ya chumba chimweri.,,,
auto,indel,e,39.2,agha,157,Agha ni matuku gha kutua mbai.,eagha,4,Chongo capo cheka na maghesho eagha choro Mwatate,,,
review,substitution,w/r,1.4,radima,93,Ndodo rako radima kuka loli,wadima,68,"Kusakeobua, wadima kukaia moyo.",,,
review,substitution,w/b,7.0,mbai,20,Agha ni matuku gha kutua mbai.,mwai,141,Mwai wapo waghalie kwawo.,,,
auto,indel,l,52.3,agha,157,Agha ni matuku gha kutua mbai.,lagha,3,Wakabwa ngonde ya Kidari/lagha,,,
auto,substitution,l/w,21.9,kula,153,Nyonyi ridima kusafiri kula,kuwa,7,Kuwa mbogha,,,
auto,substitution,o/a,31.0,vilamba,5,Ihii skulu eko na vilamba vya itana sana.,vilambo,155,Kuaeliwe kughua vilambo va fwana,,,
review,substitution,a/i,2.5,ija,45,Skulu ija yeaghwa kavui na moda,iji,114,Iji w'aw'onyera lubando uchaainjwa.,,,
auto,substitution,l/v,25.5,kula,153,Nyonyi ridima kusafiri kula,kuva,6,Mbuwa yadakunda kualilwa eri kuva mapato malazi.,,,
auto,substitution,k/b,25.5,bula,6,Awongo udeniguya bula wa chilu.,kula,153,Nyonyi ridima kusafiri kula,,,
review,substitution,r/y,2.4,rose,112,Nyonyi rose ra mbeonyi nariichi.,yose,46,Odaika chofi yose.,,,
auto,indel,a,38.2,kuala,4,Idime ni oho kuala w'uli.,kula,153,Nyonyi ridima kusafiri kula,,,
review,indel,k,2.0,niko,105,Seji niko mkosi.,nio,52,Aho nio dawona yawaumiza wandu zaidi.,,,
review,substitution,k/v,2.6,kala,113,Sere yake idadua kwa kala na kala.,vala,44,Bonya kazi na vala vako veni.,,,
auto,substitution,y/d,13.3,ndonyi,11,Umeme ghobara ndonyi.,nyonyi,146,Nyonyi ridima kurama ighu,,,
review,substitution,k/n,3.6,maka,34,Nazoe kukora maka,mana,123,Msinde mana.,,,
auto,substitution,k/v,10.2,kichuku,143,Ni suti iyo ni ya kichuku.,vichuku,14,Tesia wakiwa eri kughaluse maisha ghawo nagha vichuku vawo.,,,
review,substitution,v/y,5.5,ivo,24,Ivo vindo vaka na msingo ghupoie.,iyo,133,Igho jiko moyo na iyo mbari ya wueli.,,,
review,indel,m,9.4,mwai,141,Mwai wapo waghalie kwawo.,wai,15,Ni ncha wai na wadawana wishome,,,
auto,indel,d,12.0,duhu,12,Iji igare jadatesia wandu duhu.,uhu,144,Uhu orekoghe uniereshere udehamishwa.,,,
review,substitution,m/r,9.4,mwai,141,Mwai wapo waghalie kwawo.,rwai,15,Rwai yadareda makongo,,,
auto,indel,n,21.1,mano,7,Wona ghimbe ikineng'ena kusewone mano ghikitifuka.,mao,148,Lukundo lwa mao ni lwa kipekee,,,
review,indel,a,5.7,mabaa,23,Wukame ghukazidi ghwadareda maafa mabaa kwa wakulima na walisha,mbaa,132,Lukundo ni nguvu mbaa,,,
review,substitution,v/s,2.6,w'asi,112,Ilombi jelomba w'utesia ngelo kwapata w'asi.,w'avi,43,"W'ana w'esighwa w'akiw'a, ndew'ine w'avi w'awo",,,
review,substitution,r/k,2.6,kose,43,Teknologia yarahisisha mawasiiano kose wurumwengunyi,rose,112,Nyonyi rose ra mbeonyi nariichi.,,,
review,substitution,o/i,1.2,iri,72,Ola kurighore maza iri.,iro,83,Nichaamumanyisha iro maza.,,,
review,substitution,k/p,2.9,wake,114,Mumi wake ni kitoi.,wape,40,Mkeku wawamnosa mwana wape.,,,
review,substitution,y/j,6.0,jadima,22,Iji itunda jadima kujighwa kwa mda ghose.,yadima,132,Kazi ya ikwanyiko yadima kuka ipoiye zaidi,,,
review,indel,m,2.5,agho,109,Maw'iw'i agho.,magho,43,Nyumba ya magho.,,,
review,indel,k,1.9,kuko,53,Ndokukundikie kuobuo kuko nani.,uko,99,Mwanafunzi upoiye ni uja uko na tabia ripoiye na ishima ja hali ya ighu,,,
review,substitution,j/v,3.0,iji,114,Iji w'aw'onyera lubando uchaainjwa.,ivi,38,Ivi vindo vasinga.,,,
review,substitution,a/i,6.6,mbaa,132,Lukundo ni nguvu mbaa,mbai,20,Agha ni matuku gha kutua mbai.,,,
review,substitution,y/v,6.6,vadima,20,Vichuku vadima kureda maghaluso ghiboie.,yadima,132,Kazi ya ikwanyiko yadima kuka ipoiye zaidi,,,
review,indel,',2.9,w'asi,112,Ilombi jelomba w'utesia ngelo kwapata w'asi.,wasi,39,Wasi ghwapo ghwanikata.,,,
review,substitution,y/n,6.9,nadima,19,Nadima kusikira lwaka lwa ndege,yadima,132,Kazi ya ikwanyiko yadima kuka ipoiye zaidi,,,
review,indel,n,1.1,ani,79,Kukasighwa ni fumanya na ani.,nani,71,Wele nani orelodieghe maza iro?,,,
review,substitution,k/p,1.6,yako,58,Tumia muda na familia yako,yapo,92,Nyumba yapo yeka kavui na moda,,,
review,substitution,d/n,1.8,wada,53,Da dibonyaa wada.,wana,97,Wana wawecheza kiwachenyi,,,
auto,substitution,o/u,24.0,uho,6,Ni'ini narughua uho mnyango.,uhu,144,Uhu orekoghe uniereshere udehamishwa.,,,
review,substitution,j/k,1.8,w'aja,53,Paulo na w'aja w'adumi w'azima.,w'aka,97,W'aka w'eka na ghawo.,,,
review,substitution,k/j,3.8,ijo,119,Ituku ijo.,iko,31,Chovu mbaa yawesela msidunyi iko na wana wake wadadu,,,
review,substitution,k/p,1.3,ghako,66,Maghesho ghako ni muhimu,ghapo,84,Sikira nicha madongozo ghapo,,,
review,substitution,d/y,4.8,modo,124,Ngelo ra mruke ni ra modo saana,moyo,26,Igho jiko moyo na iyo mbari ya wueli.,,,
review,indel,a,8.3,iyao,16,Shekeria yelwa ni ki/ iyao?,iyo,133,Igho jiko moyo na iyo mbari ya wueli.,,,
review,indel,n,8.3,iyo,133,Igho jiko moyo na iyo mbari ya wueli.,niyo,16,Ija niyo mali ivisiro.,,,
review,indel,',1.9,iruw'a,51,Iruw'a jhadabia nandighi dimeghadi,iruwa,98,"Iruwa jikatua, ndoe yakaia na rangi ighokie",,,
auto,indel,i,36.2,mizinyi,4,Nashinikie hata skulu ra mizinyi w'ana w'iadeda Kiswahili na Kizungu,mzinyi,145,Ndekuna anduangi kupoiye sa mzinyi,,,
auto,substitution,w/h,28.8,uhu,144,Uhu orekoghe uniereshere udehamishwa.,uwu,5,Nawaenja mwana skuli ngelo ra saa ikenda uwu.,,,
auto,substitution,i/o,48.7,nyonyi,146,Nyonyi ridima kurama ighu,nyonyo,3,Nyonyo rabwaghwa,,,
review,substitution,g/c,1.3,chapo,65,Charo chapo chedeka kilacha na chechokesha,ghapo,84,Sikira nicha madongozo ghapo,,,
review,substitution,e/o,1.6,yape,57,Walaghasha ndagha yape,yapo,92,Nyumba yapo yeka kavui na moda,,,
auto,indel,r,20.1,mwai,141,Mwai wapo waghalie kwawo.,mwari,7,Mterengo ghwasighwa ghwari/mwari,,,
review,indel,n,1.5,noko,60,Msakeghada sa w'ana w'a noko.,oko,88,Mlungu oko moyo.,,,
review,substitution,o/u,1.2,huw'o,66,Kwaki waweadeda huw'o?,huw'u,82,Hata niseendajoka Dawida huw'u.,,,
auto,substitution,u/s,36.0,shu,4,Wana wapoilwagha ni kusarigha shu,uhu,144,Uhu orekoghe uniereshere udehamishwa.,,,
review,substitution,w/j,3.4,jake,34,Ukajikoja isu jake.,wake,114,Mumi wake ni kitoi.,,,
review,substitution,d/y,4.3,w'ada,120,W'adaw'ida w'ada poilwa ni chai,w'aya,28,Orekoghe na w'wana ghodeda ghuseko na w'aya.,,,
review,substitution,a/e,8.2,kubonya,132,Mando ghamu ni ncha kubonya mazoezi,kubonye,16,Matuku ghose tima kubonye mecha.,,,
review,indel,k,3.5,kwake,33,Mkelu wadaghamba ngolonyi kwake.,wake,114,Mumi wake ni kitoi.,,,
auto,indel,u,15.3,hata,138,Midi riseko hata kiju ndechikaa.,hatua,9,Poilwa ni nila hatua ya maisha ghako,,,
auto,substitution,l/h,48.0,uhu,144,Uhu orekoghe uniereshere udehamishwa.,ulu,3,Sigheshaa nipataa magome ghangi ulu luma lwa penyu.,,,
review,substitution,h/v,2.9,ihi,109,Mruke ni ghwa ighu nadime ihi,ivi,38,Ivi vindo vasinga.,,,
review,substitution,o/e,1.3,ndee,83,Ghuw'ikilo ni ndee.,ndoe,64,"Iruwa jikatua, ndoe yakaia na rangi ighokie",,,
review,indel,',8.1,w'engi,130,Ngera ni angu lukundo lwa w'engi losia,wengi,16,Wandu wengi wadapoilwaa ni kusafiri,,,
auto,indel,m,47.7,kichuku,143,Ni suti iyo ni ya kichuku.,mkichuku,3,Kula mkichuku oka na igare.,,,
review,substitution,m/i,9.4,ibaa,14,Iji igare jeka na injini ibaa.,mbaa,132,Lukundo ni nguvu mbaa,,,
review,substitution,a/o,9.4,mbaa,132,Lukundo ni nguvu mbaa,mbao,14,Kuseide mbao kima,,,
review,substitution,u/e,2.1,eko,47,Ihii kalamu eko na wino ghupoie.,uko,99,Mwanafunzi upoiye ni uja uko na tabia ripoiye na ishima ja hali ya ighu,,,
auto,substitution,t/s,19.7,hasa,7,W'andu hasa w'a kiw'omi kughochuaghochua chienyi ni w'aya.,hata,138,Midi riseko hata kiju ndechikaa.,,,
auto,substitution,t/j,19.7,haja,7,Sine haja na njau.,hata,138,Midi riseko hata kiju ndechikaa.,,,
auto,substitution,y/d,10.2,dadima,13,Dadima ngera dizere hali ya agho makongo yakundikie wandu wibonye wada?,yadima,132,Kazi ya ikwanyiko yadima kuka ipoiye zaidi,,,
review,indel,',3.8,w'ake,30,W'aw'ibonya malaika w'ake w'iw'uye mbeo.,wake,114,Mumi wake ni kitoi.,,,
