row,original_text,original_word,corrected_word,source
1347,Ijo itunda jadad'neka afya.,jadad'neka,jadadneka,apostrophe_rule
1411,Ijo tunda jad'neka ndighi shuu.,jad'neka,jadneka,apostrophe_rule
1433,Mlungu wad'nekia uwezo gho jifundisha.,wad'nekia,wadnekia,apostrophe_rule
1443,Iji itunda jad'neka ndighi kwa m'mbi.,jad'neka,jadneka,apostrophe_rule
1443,Iji itunda jad'neka ndighi kwa m'mbi.,m'mbi,mmbi,apostrophe_rule
1449,Mlungu wad'neka vipaji vedu kwa chia nyingi.,wad'neka,wadneka,apostrophe_rule
1465,Mlungu od'neka akili ra wundenyi.,od'neka,odneka,apostrophe_rule
1477,Iri nyonyi radaenda cha shighadi na kwa isanga ja msawo.,ja,jha,confirmed_correction
1478,Ughu moda m'baa ghoko na nyamandu ra machi revutia.,m'baa,mbaa,apostrophe_rule
1491,Ijo itunda jadaredia mundu kubanda m'mbi.,m'mbi,mmbi,apostrophe_rule
1559,Ighuri ja vilambo jajoka,ja,jha,confirmed_correction
1645,Siwonee mndu ungi mzima,mndu,mundu,confirmed_correction
1651,Naenda Bun'ga modenyi,Bun'ga,Bunga,apostrophe_rule
1659,Lawuke ni ituku ja njumwa,ja,jha,confirmed_correction
1687,Warwa ishati ja makumbo,ja,jha,confirmed_correction
1727,Mndu useghudie uchurie,Mndu,Mundu,confirmed_correction
1731,Uja ni mruna mbaha,Uja,Ujha,confirmed_correction
1738,Mndu wa wusu ndenagha waghenyi,Mndu,Mundu,confirmed_correction
1753,Izungu ibaa ja wandu,ja,jha,confirmed_correction
1774,Mndu ungi uselo na mmbao,Mndu,Mundu,confirmed_correction
1801,Kila mndu ukae wulalonyi ghwake,mndu,mundu,confirmed_correction
1823,Uhu mndu walwale luma,mndu,mundu,confirmed_correction
1852,Kusakebonya kazi ingi ituku ja sabato.,ja,jha,confirmed_correction
1858,Kila mndu wanye chai na iyole.,mndu,mundu,confirmed_correction
1877,Mwamodo waenja ngo'mbe na mburi modenyi,ngo'mbe,ngombe,apostrophe_rule
1885,Isanga jedu ja Mwanda jechaghaluka,ja,jha,confirmed_correction
1898,Mbesere hata uche uja mdawana,uja,ujha,confirmed_correction
1917,Nakunde uja mwana wa waka ngolonyi kwapo,uja,ujha,confirmed_correction
1923,Ighembe ja mkwapo jaiwa ni Samba linu,ja,jha,confirmed_correction
1925,Mndu ukaogha wadasjishinga mavuda uwoneke nicha,Mndu,Mundu,confirmed_correction
1935,Malagho gheko wada na uja mwai kumbone Mwatate?,uja,ujha,confirmed_correction
1958,Mundu uja ulimie mbuwa ya mao oka na ndighi,uja,ujha,confirmed_correction
1960,Mundu uhu wapoie ela uja wazamie shuu,uja,ujha,confirmed_correction
1965,Mundu uhu ni mlacha ela uja wachumba,uja,ujha,confirmed_correction
1969,Midi maghana awi ghademwa ni waisanga kutesea iaghi ja skulu,ja,jha,confirmed_correction
1975,Kuseka kwake uja mwai kwanipoia shuu,uja,ujha,confirmed_correction
1986,Ikakuwa nisembonagha simkimbiagha uja mdawana okabie apa,uja,ujha,confirmed_correction
1991,Mdawana uja okukunda kumoni shuu,uja,ujha,confirmed_correction
2032,Nekutika inmoni na isoka ja mao nikibara mbande,ja,jha,confirmed_correction
2033,Namanya ngolo yako ekunda kumkabe uja mdawana wachilu,uja,ujha,confirmed_correction
2051,Iji ni isanga ja?,ja,jha,confirmed_correction
2052,Ja woi.,Ja,Jha,confirmed_correction
2062,"Dighore isanga ja badilika kwa wundu mruke ghwazidi, vua yalaghaya, vindo pia valaghaya.",ja,jha,confirmed_correction
2074,Mndu wadima ukaiye Mwisilamu amu Mkristo na usekaiye na irumiro jhingi,Mndu,Mundu,confirmed_correction
2080,Kwahuwo ngera mndu wapata wasi wadima ukimbie/ ulase iseghe,mndu,mundu,confirmed_correction
2160,Mndu wa isu wawedikwa ni luda,Mndu,Mundu,confirmed_correction
2373,Soghodera m'mbenyu,m'mbenyu,mmbenyu,apostrophe_rule
2374,Uja ni mwanidu,Uja,Ujha,confirmed_correction
2379,Ujha ni m'bori,m'bori,mbori,apostrophe_rule
2415,W'edekabana na Mruna,W'edekabana,Wedekabana,apostrophe_rule
2416,W'edeghosana w'ambeni,W'edeghosana,Wedeghosana,apostrophe_rule
2416,W'edeghosana w'ambeni,w'ambeni,wambeni,apostrophe_rule
2417,W'eng'ang'ana ni maisha.,W'eng'ang'ana,Weng'ang'ana,apostrophe_rule
2422,Ndow'eghaluka,Ndow'eghaluka,Ndoweghaluka,apostrophe_rule
2426,Waw'ezighana Kirerendi,Waw'ezighana,Wawezighana,apostrophe_rule
2428,Odew'usira Mkonu,Odew'usira,Odewusira,apostrophe_rule
2431,W'edenekwa w'olalo.,W'edenekwa,Wedenekwa,apostrophe_rule
2431,W'edenekwa w'olalo.,w'olalo,wolalo,apostrophe_rule
2434,Odemzighana kwa w'ughoma,w'ughoma,wughoma,apostrophe_rule
2439,Wauza Nguw'o,Nguw'o,Nguwo,apostrophe_rule
2478,Jeka seji mndu,mndu,mundu,confirmed_correction
2495,Ituku ja kadadu,ja,jha,confirmed_correction
2508,Mndu wadavalwa kimumbi na wavi wake,Mndu,Mundu,confirmed_correction
2512,Shwawori uja mndu ukaboa,uja,ujha,confirmed_correction
2512,Shwawori uja mndu ukaboa,mndu,mundu,confirmed_correction
2517,Kila mndu oka na irumirio jhake,mndu,mundu,confirmed_correction
2523,Sa ijhi naweenda deko na mndu uwikilo wa magome,mndu,mundu,confirmed_correction
2577,Warwa ikoti ja ndee.,ja,jha,confirmed_correction
2648,Irinda jipoie ni ja mwana.,ja,jha,confirmed_correction
2684,Walowolwa ni mndu oka kavui na uomoni.,mndu,mundu,confirmed_correction
2696,Idime ni ituku ja njumwa.,ja,jha,confirmed_correction
2722,Uja ni mwandu wake.,Uja,Ujha,confirmed_correction
2800,Mao wapo ni uja.,uja,ujha,confirmed_correction
2874,"Nameria kum'wona,neghenda mzinyi.",kum'wona,kumwona,apostrophe_rule
2875,"Ikakuwa nisem'mbonagha,simkimbiagha.",nisem'mbonagha,nisemmbonagha,apostrophe_rule
2886,Ola idime kwadeda ja maana.,ja,jha,confirmed_correction
2896,Dedanya na uja apa kulowuwe mwai wake.,uja,ujha,confirmed_correction
2904,Mae mwana udeka ukitishirwa ukaghora udam'bwagha.,udam'bwagha,udambwagha,apostrophe_rule
2946,Me Doris waenda ifonyi ja mruna.,ja,jha,confirmed_correction
2963,Mapemba razoghua ata dikuwida kaghani.,ata,hata,confirmed_correction
2967,Kukawona viking'alang'ala oko mndu wawevipoisa.,mndu,mundu,confirmed_correction
2973,Kukawona mndu mbaa ukilila jeko ilagho.,mndu,mundu,confirmed_correction
2981,Mfu m'baha ni ighana.,m'baha,mbaha,apostrophe_rule
3010,Mndu wawededa.,Mndu,Mundu,confirmed_correction
3157,Ighacho jawen'galang'ala.,jawen'galang'ala,jawengalang'ala,apostrophe_rule
3158,Mndu okunua wawekunua.,Mndu,Mundu,confirmed_correction
3218,Linu ni ituku jiboie ja iruwa.,ja,jha,confirmed_correction
3244,Kila mndu wawekundika kuhoresha shwa kwa shwaa.,mndu,mundu,confirmed_correction
3261,Kumwona inyo kwawanineka isuwirio ja loli.,ja,jha,confirmed_correction
3269,Mwana uja orelagharieghe wawoneka.,uja,ujha,confirmed_correction
3326,Ilengo ja maisha ni ja mndu moni.,ja,jha,confirmed_correction
3326,Ilengo ja maisha ni ja mndu moni.,ja,jha,confirmed_correction
3326,Ilengo ja maisha ni ja mndu moni.,mndu,mundu,confirmed_correction
3340,Kila mndu oko na lughano lwake loni loghora.,mndu,mundu,confirmed_correction
3364,Ndoa ni ilaghiro ja lukundo.,ja,jha,confirmed_correction
3377,Ilengo ja maisha ni kumanya na kubonya.,ja,jha,confirmed_correction
3400,Kuagha sere ni ijukumu ja kila mndu.,ja,jha,confirmed_correction
3400,Kuagha sere ni ijukumu ja kila mndu.,mndu,mundu,confirmed_correction
3437,Kila mndu udaghuduka msigo ghwake iyonge.,mndu,mundu,confirmed_correction
3491,Wakichuku wose widafunya msoro ghwawo eri kushomesha uja mwana.,uja,ujha,confirmed_correction
3508,Mndu uja wochika mwindi.,Mndu,Mundu,confirmed_correction
3508,Mndu uja wochika mwindi.,uja,ujha,confirmed_correction
3509,Isidida boilwa ni kwenda njumwonyi ituku ja njumwa.,ja,jha,confirmed_correction
3513,Kila mndu wadima kuvikia ndodo rake.,mndu,mundu,confirmed_correction
3531,Mwana wa mburi uja olagharieghe mbaghonyi ojighwa ni shimba.,uja,ujha,confirmed_correction
3532,"Kuagha sere ni ijukumu ja kila umu ,mbaa na hata mtini.",ja,jha,confirmed_correction
3566,Kila mndu oko na lughano luzamie kuhusu maisha ghape.,mndu,mundu,confirmed_correction
3587,Ilengo ja maisha jadima kukaoya muongozo ghodu.,ja,jha,confirmed_correction
3611,Kila mndu woko na wuwezo ghobonya malaghuso.,mndu,mundu,confirmed_correction
3679,Mghaluso ghadawoka na mndu umweri.,mndu,mundu,confirmed_correction
3690,Nedewa midi kila ituku ja mori ghusirie.,ja,jha,confirmed_correction
3704,Kila mndu aha wadaboilwa ni boi.,mndu,mundu,confirmed_correction
3713,Ilengi ja maisha jadima kubonywa kuidia bidii.,ja,jha,confirmed_correction
3717,Kila mndu wadima kubonya maghaluso.,mndu,mundu,confirmed_correction
3723,Ilengo ja maisha jadima kudilongoza.,ja,jha,confirmed_correction
3726,Kila mndu wadima kubonya maghaluso.,mndu,mundu,confirmed_correction
3734,Maghaluso ghadawoka n.a mndu umweri,mndu,mundu,confirmed_correction
3754,Kila mndu oko na lughano lwape moni loghora.,mndu,mundu,confirmed_correction
3768,Ilengo ja maisha jadima kubonywa kudida kwa bidii.,ja,jha,confirmed_correction
3781,Maghaluso ghadawoka na mndu umweri.,mndu,mundu,confirmed_correction
3802,Ilengo ja maisha ni kutambua na kubonya bea ya ngolo yako.,ja,jha,confirmed_correction
3823,Kukundana ni ijukumu ja kila umweri wodu.,ja,jha,confirmed_correction
3865,Kila mndu oko na ijukumu jelindia isanga.,mndu,mundu,confirmed_correction
3869,Ilengo ja maisha jadima kulolwa kuidia kujifunya.,ja,jha,confirmed_correction
3884,Kazi kwa bidii idashana kwa kuzoghua kwa mndu moni na kichuku.,mndu,mundu,confirmed_correction
3892,Kila mndu oko na ijukumu jelindia isanga.,mndu,mundu,confirmed_correction
3918,Ilengo ja maisha jadima kutambulwa kwa kuchunguza vipaji vedu.,ja,jha,confirmed_correction
3920,Kila mndu oko na ijukumu jelindia isanga jedu.,mndu,mundu,confirmed_correction
3922,Ndekune chidimagha kumghiria mndu uko na njama imange.,mndu,mundu,confirmed_correction
3924,Ilengo ja maisha ni kukaiya na athari iboie kwa wazima.,ja,jha,confirmed_correction
3928,Lukundo lwa kichuku ni ikimbirio ja loli kwa maisha.,ja,jha,confirmed_correction
3930,"Ilengo ja maisha ni kujifundisha,kuzoghua na kuwadana.",ja,jha,confirmed_correction
3935,Elimu yadima kughalusa maisha gha mndu putu.,mndu,mundu,confirmed_correction
3937,Ilengo ja maisha ni kukaiya na kujifunya kwa wazima.,ja,jha,confirmed_correction
3939,Kila mndu wadima kusoria kwa kulindia sayari yedu.,mndu,mundu,confirmed_correction
3944,Elimu idazoghora akili na upeo ghwa mndu.,mndu,mundu,confirmed_correction
3947,Ilengo ja maisha ni kusigha alama iboie kwa vizazi vichagha.,ja,jha,confirmed_correction
3949,Kila mndu oko na ijukumu jetuza mazingira ghedu gha asili.,mndu,mundu,confirmed_correction
3957,Ilengo ja maisha ni kukaiya na athari iboiye kwa wazima.,ja,jha,confirmed_correction
3959,Kila mndu wadima kusora kwa kutuza isanga.,mndu,mundu,confirmed_correction
3961,Ndekune kighirio kibaha kwa mndu uko na kukunda kufanikilwa.,mndu,mundu,confirmed_correction
3966,Ilengo ja maisha ni kubonya wito ghwako na kutumikia wambedu.,ja,jha,confirmed_correction
3968,Kila mndu oko na wajibu ghtuza isanga na wurumwengu ghodu.,mndu,mundu,confirmed_correction
3976,Ilengo ja maisha ni kubonyawurumwengu kukaiya andu kuboiye.,ja,jha,confirmed_correction
3978,Kila mndu oko na ijukumu jelindia mazingira ghedu.,mndu,mundu,confirmed_correction
3984,Lukundo lwa kichuku ni ikimbirio ja lukundo lwa loli.,ja,jha,confirmed_correction
3986,Ilengo ja maisha ni kuagha wumweri na kuwadana kwa lukundo.,ja,jha,confirmed_correction
3988,Kila mndu oko na ijukumu jelindia mazingira ghedu.,mndu,mundu,confirmed_correction
3990,Ndekune kilambo chisedimikagha kwa mndu ukunde nandighi.,mndu,mundu,confirmed_correction
3992,Kazi kwa bidii idareda mafanikio gha mndu moni na kichuku.,mndu,mundu,confirmed_correction
3995,Ilengo ja maisha ni kureda maghaluso gha kichuku na mndu moni.,ja,jha,confirmed_correction
3995,Ilengo ja maisha ni kureda maghaluso gha kichuku na mndu moni.,mndu,mundu,confirmed_correction
3997,Kila mndu wadima kusora kulindia isanaga.,mndu,mundu,confirmed_correction
4005,Ilengo ja maisha ni kufunya na kutesia wazima kufanikilwa.,ja,jha,confirmed_correction
4007,Kila mndu oko na ijukumu jelindia mazingira gha wurumwengu.,mndu,mundu,confirmed_correction
4015,Ilengo ja maisha ni kulola maana kwa kila malisano.,ja,jha,confirmed_correction
4017,Kila mndu wadima kusora kwa kulindia isanga jedu.,mndu,mundu,confirmed_correction
4019,Ndekune ilagho jisedimikagha kwa mndu ukunde kubonya na njama,mndu,mundu,confirmed_correction
4025,Ilengo ja maisha ni kutambua kuboilwa kwa vilambi vitini.,ja,jha,confirmed_correction
4027,Kila mndu oko na ijukumu jezighanira wurumwengu ghodu vizazi vichagha.,mndu,mundu,confirmed_correction
4029,Ndechiko kighirio chidimagha kughiria mndu ukunde kubonya.,mndu,mundu,confirmed_correction
4034,Ilengo ja maisha nikufunya na kuwaghiana lukundo na wazima.,ja,jha,confirmed_correction
4036,Kila mndu udawajibika kwa kizazi chichagha na isanga jedu.,mndu,mundu,confirmed_correction
4038,Ndekune kilambo chingi vhisedimikagha kwa mndu ukunde na kujifunyira.,mndu,mundu,confirmed_correction
4044,Kila mndu wawewajibika kwa kughituza mazingira ghedu.,mndu,mundu,confirmed_correction
4049,Lukundo lwa kichuku ni ikimbirio ja irumirio na lukundo lwa loli.,ja,jha,confirmed_correction
4052,Kila mndu oko na ijukumu jelindia mazingira gha wurumwengu ghodu.,mndu,mundu,confirmed_correction
4061,Kila mndu wadima kusoria kulindia isanga jedu.,mndu,mundu,confirmed_correction
4063,Ndekune ilagho jisedemikagha kwa mndu uko na bidii.,mndu,mundu,confirmed_correction
4069,Ilengo ja maisha ni kuwadana na kujifundisha kufuma kwa wambedu.,ja,jha,confirmed_correction
4071,Kila mndu oko na ijukumu jehifadhi isanga jedu.,mndu,mundu,confirmed_correction
4073,Ndekune kighirio kibaha chidimagha kumghiria kwa mndu uko na azma.,mndu,mundu,confirmed_correction
4078,Ilengo ja maisha ni kubonya wurumwengu kukaiya andu kuboiye kwa kila mndu.,ja,jha,confirmed_correction
4078,Ilengo ja maisha ni kubonya wurumwengu kukaiya andu kuboiye kwa kila mndu.,mndu,mundu,confirmed_correction
4080,Kila mndu wadima kusora kulindia isanga jedu.,mndu,mundu,confirmed_correction
4084,Kazi kwa bidii yadareda mafanikio gha mndu moni.,mndu,mundu,confirmed_correction
4087,ilengo ja maisha ni kulola kuboilwa kwa loli.,ja,jha,confirmed_correction
4089,Kila mndu oko na ijukumu jezighana isanga jedu.,mndu,mundu,confirmed_correction
4091,Ndekune ilagho jisedimikagha kwa mndu ukunde kubonya na juhudi.,mndu,mundu,confirmed_correction
4101,Ndekune ilagho jisedimikagha kwa mndu uko na azam na bidii.,mndu,mundu,confirmed_correction
4104,Kila mndu wadimma kusoria kwa kutuza mazingira ghedu.,mndu,mundu,confirmed_correction
4108,Kazi kwa bidii yadareda mafanikio malazi gha mndu moni.,mndu,mundu,confirmed_correction
4112,Ilengo ja maisha ni kutambua ichija kukunde kubonya.,ja,jha,confirmed_correction
4114,Kila mndu oko na ijukumu jelindia nyamandu.,mndu,mundu,confirmed_correction
4116,Ndechiko kilambo chisedimikagha kwa mndu uko na malengo.,mndu,mundu,confirmed_correction
4121,Ilengo ja maisha ni kukaiya na athari iboie kwa wurumwengu.,ja,jha,confirmed_correction
4123,Kila mndu wawewajibika kwa kizazi chichagha na mazingira ghedu.,mndu,mundu,confirmed_correction
4124,Kune ilagho jingi jisedimikagha kwa mndu uko na bidii.,mndu,mundu,confirmed_correction
4126,Elimu yadima kughalusa maisha gha mndu uoose.,mndu,mundu,confirmed_correction
4137,Kila mndu oko na ijukumu jewirekebisha wanake wikakosera.,mndu,mundu,confirmed_correction
4138,Ndekune ilagho jisedimikagha kwa mndu uko na irumirio kwa mlungu.,mndu,mundu,confirmed_correction
4143,Ilengo ja maisha ni kuwusira wambedu na kuwifunya kwa wukiwa.,ja,jha,confirmed_correction
4151,Ilengo ja maisha ni kubonya wurumwengu kukaiya andu kuboiye kwa kila mndu.,ja,jha,confirmed_correction
4151,Ilengo ja maisha ni kubonya wurumwengu kukaiya andu kuboiye kwa kila mndu.,mndu,mundu,confirmed_correction
4153,Kila mndu wadima kusoria kuzoghora wamrika na wanake.,mndu,mundu,confirmed_correction
4157,Kazi kwa bidii yadashana kwa mafanikio na mafanikio gha mndu moni.,mndu,mundu,confirmed_correction
4159,Lukundo lwa kichuku ni ikimbirio ja irumirio na wulindiri.,ja,jha,confirmed_correction
4160,Ilengo ja maisha ni kumanya ichija kukunde kubonya.,ja,jha,confirmed_correction
4162,Kila mndu oko na ijukumu jelindia mazingira ghedu.,mndu,mundu,confirmed_correction
4164,Ndekune kilambo chisedimikagha kwa mndu uja uko na malengo.,mndu,mundu,confirmed_correction
4164,Ndekune kilambo chisedimikagha kwa mndu uja uko na malengo.,uja,ujha,confirmed_correction
4171,Kila mndu oko na ijukumu jelindia wanake wedu.,mndu,mundu,confirmed_correction
4173,Ndekune ilagho jisedimikagha kwa mndu uko na bidii sa ya msaghu.,mndu,mundu,confirmed_correction
4206,Mwachofi udaboilwa ni kuwongia ituku ja njumwa.,ja,jha,confirmed_correction
4211,Didegua igunia ja maka na magome ghikate elfu imweri.,ja,jha,confirmed_correction
4235,Mbogho yemchikanya uja mghosi mghongo.,uja,ujha,confirmed_correction
4236,Mkeku uja wademwa ni ighembe ukiala.,uja,ujha,confirmed_correction
4238,Kwaki kuseendie m'wona mwandeyo.,m'wona,mwona,apostrophe_rule
4239,Namroghua m'wose moko mana?,m'wose,mwose,apostrophe_rule
4243,Ughuja mudi ghodebarwa na isoka ni uja mghosi.,uja,ujha,confirmed_correction
4266,Mghosi uja odenizera wughadi ghwadareda wukiwa.,uja,ujha,confirmed_correction
4279,Mwana uja obanda sa nguwe.,uja,ujha,confirmed_correction
4288,Uja mdawana oka na isama.,Uja,Ujha,confirmed_correction
4293,Uja wawa uko na imbu orenikalia kedi uniuziragha tindi.,Uja,Ujha,confirmed_correction
4316,Kiwada dimsighagha m'bedu uko njala?,m'bedu,mbedu,apostrophe_rule
4333,Uja mwai oka na chughano resekesha.,Uja,Ujha,confirmed_correction
4366,kila mndu ufunye maghesho ghake.,mndu,mundu,confirmed_correction
4368,Ijija izungu ja wandu jajoka mghondi shwawori.,ja,jha,confirmed_correction
4378,Machi ni gha fwana m'mbinyi.,m'mbinyi,mmbinyi,apostrophe_rule
4395,Mndu na mruna wawesarigha.,Mndu,Mundu,confirmed_correction
4435,Mndu na mruna wawetesiana.,Mndu,Mundu,confirmed_correction
4460,Mndu na mruna wawetesiana ning'icha.,Mndu,Mundu,confirmed_correction
4513,Vua yadima kureda wunoni m'baha.,m'baha,mbaha,apostrophe_rule
4604,Shimba yadima kukaia na irumba ja masakenyi.,ja,jha,confirmed_correction
4687,Vua yadareda wubinana m'mbinyi.,m'mbinyi,mmbinyi,apostrophe_rule
4713,Nyerinyeri reko na mwengere m'baa.,m'baa,mbaa,apostrophe_rule
4744,Vua yadima kukaia na chwaka righokie',righokie',righokie,apostrophe_rule
4836,Kichula chadakaia na lwaka lwa 'ribbit'.,'ribbit',ribbit,apostrophe_rule
4947,M'mbi ghwapo ghwawenija,M'mbi,Mmbi,apostrophe_rule
5023,Ndedim'bonye,Ndedim'bonye,Ndedimbonye,apostrophe_rule
5050,"Iruwa jikanengena, izanga jadakaiya na rangi iboie",izanga,isanga,confirmed_correction
5132,Wudimi ghwako ni m'baha.,m'baha,mbaha,apostrophe_rule
5142,Kula mndu wakunde mghenyi wa loli.,mndu,mundu,confirmed_correction
5165,Msarigho ghwa iboli ja maghu ghomaniyika shuu.,ja,jha,confirmed_correction
5169,Kulola sere ni ilagho ja henga.,ja,jha,confirmed_correction
5211,Kulowua ni ighemi ja loli,ja,jha,confirmed_correction
5233,Kusikirana ni ilagho ja henga,ja,jha,confirmed_correction
5234,Poilwa kila ituku ja maisha.,ja,jha,confirmed_correction
5236,Wulindiri ni ilagho ja henga shuu,ja,jha,confirmed_correction
5238,Idime ni ituku jipoie ja iruwa jikiaka ng'aa.,ja,jha,confirmed_correction
5243,Ikoto je woka skulu mbishi jeungwa mkonu na kula mndu,mndu,mundu,confirmed_correction
5245,Uja mwana oka ubandie,Uja,Ujha,confirmed_correction
5347,Uja mka ova mwana icho,Uja,Ujha,confirmed_correction
5421,M'mangi wa isanga wawededa,M'mangi,Mmangi,apostrophe_rule
5437,Wabulana na m'mbao,m'mbao,mmbao,apostrophe_rule
5462,Mdawana ni ighade ja kisha,ja,jha,confirmed_correction
5463,Kwa marina ghapo nadaw'angwa Mwabili,nadaw'angwa,nadawangwa,apostrophe_rule
5465,Ini ni mwana wa kiw'omi,kiw'omi,kiwomi,apostrophe_rule
5466,Neka na miaka mrongu iw'i na isanu,iw'i,iwi,apostrophe_rule
5467,Ini ne Mdaw'ida tiki,Mdaw'ida,Mdawida,apostrophe_rule
5470,W'ana w'aw'i,W'ana,Wana,apostrophe_rule
5470,W'ana w'aw'i,w'aw'i,wawi,apostrophe_rule
5477,Waw'a midi ikenda,Waw'a,Wawa,apostrophe_rule
5478,Waghua nguw'o ikumi,nguw'o,nguwo,apostrophe_rule
5480,Ikumi na iw'i,iw'i,iwi,apostrophe_rule
5488,Mrongo iw'i,iw'i,iwi,apostrophe_rule
5489,Kwaw'uka mana?,Kwaw'uka,Kwawuka,apostrophe_rule
5490,Apa waw'uka mana?,waw'uka,wawuka,apostrophe_rule
5491,Mao waw'uka mana?,waw'uka,wawuka,apostrophe_rule
5494,W'aw'a walale mana?,W'aw'a,Wawa,apostrophe_rule
5495,Mwaw'usirwa nicha?,Mwaw'usirwa,Mwawusirwa,apostrophe_rule
5498,Mwanidu wadaw'angwa Wakesho,wadaw'angwa,wadawangwa,apostrophe_rule
5499,Naw'aenda kwa mao na apa,Naw'aenda,Nawaenda,apostrophe_rule
5501,Naw'angwa ni mao,Naw'angwa,Nawangwa,apostrophe_rule
5502,Mrongo iw'i na imweri,iw'i,iwi,apostrophe_rule
5503,Mrongo iw'i na iw'i,iw'i,iwi,apostrophe_rule
5503,Mrongo iw'i na iw'i,iw'i,iwi,apostrophe_rule
5504,Mrongo iw'i na idadu,iw'i,iwi,apostrophe_rule
5505,Mrongo iw'i na inya,iw'i,iwi,apostrophe_rule
5506,Mrongo iw'i na isanu,iw'i,iwi,apostrophe_rule
5507,Mrongo iw'i na irandadu,iw'i,iwi,apostrophe_rule
5508,Mrongo iw'i na mfungade,iw'i,iwi,apostrophe_rule
5509,Mrongo iw'i na w'unyanya,iw'i,iwi,apostrophe_rule
5509,Mrongo iw'i na w'unyanya,w'unyanya,wunyanya,apostrophe_rule
5510,Mrongo iw'i na ikenda,iw'i,iwi,apostrophe_rule
5513,W'andu mrongo isanu,W'andu,Wandu,apostrophe_rule
5516,Makaji mrongo w'unyanya,w'unyanya,wunyanya,apostrophe_rule
5519,W'adaw'ida w'ada poilwa ni chai,W'adaw'ida,Wadawida,apostrophe_rule
5519,W'adaw'ida w'ada poilwa ni chai,w'ada,wada,apostrophe_rule
5520,Mbuw'a ra w'adaw'ida,Mbuw'a,Mbuwa,apostrophe_rule
5520,Mbuw'a ra w'adaw'ida,w'adaw'ida,wadawida,apostrophe_rule
5521,Anduamu kudaw'alwa mbogha,kudaw'alwa,kudawalwa,apostrophe_rule
5522,Makanisa gha Daw'ida gheka pacha,Daw'ida,Dawida,apostrophe_rule
5524,Diende kiw'acheni diw'one misarigho,kiw'acheni,kiwacheni,apostrophe_rule
5524,Diende kiw'acheni diw'one misarigho,diw'one,diwone,apostrophe_rule
5528,Kwaw'aie kuibonya aho nanyuma?,Kwaw'aie,Kwawaie,apostrophe_rule
5529,Daw'ida mwaw'aa kihi?,Daw'ida,Dawida,apostrophe_rule
5529,Daw'ida mwaw'aa kihi?,mwaw'aa,mwawaa,apostrophe_rule
5529,Daw'ida mwaw'aa kihi?,kihi,kii,confirmed_correction
5531,Kwaw'angwa ani?,Kwaw'angwa,Kwawangwa,apostrophe_rule
5533,Oho ni wa kiw'omi angu wa kiw'aka?,kiw'omi,kiwomi,apostrophe_rule
5533,Oho ni wa kiw'omi angu wa kiw'aka?,kiw'aka,kiwaka,apostrophe_rule
5542,Kwaichi kihi kuhusu Mombasa?,kihi,kii,confirmed_correction
5544,Kwaw'ona nyamndu ki?,Kwaw'ona,Kwawona,apostrophe_rule
5545,Na jingi kwaw'onie chovu?,kwaw'onie,kwawonie,apostrophe_rule
5547,Na jingi kwaw'onie shimba?,kwaw'onie,kwawonie,apostrophe_rule
5548,Mombasa w'ajaa vindo viao?,w'ajaa,wajaa,apostrophe_rule
5549,Mombasa w'andu weko w'ada?,w'andu,wandu,apostrophe_rule
5549,Mombasa w'andu weko w'ada?,w'ada,wada,apostrophe_rule
5550,W'andu wa Mombasa w'adeda lugha iao?,W'andu,Wandu,apostrophe_rule
5550,W'andu wa Mombasa w'adeda lugha iao?,w'adeda,wadeda,apostrophe_rule
5551,Wa Mombasa w'adadeda Kiswahili,w'adadeda,wadadeda,apostrophe_rule
5555,Kwaw'eshoma kihi?,Kwaw'eshoma,Kwaweshoma,apostrophe_rule
5555,Kwaw'eshoma kihi?,kihi,kii,confirmed_correction
5558,Naw'ekunda kughua icho chuo,Naw'ekunda,Nawekunda,apostrophe_rule
5560,Kwaw'ona chuo chapo?,Kwaw'ona,Kwawona,apostrophe_rule
5563,W'anduw'amu ndew'ipoilwa ni kushoma,W'anduw'amu,Wanduwamu,apostrophe_rule
5563,W'anduw'amu ndew'ipoilwa ni kushoma,ndew'ipoilwa,ndewipoilwa,apostrophe_rule
